back_dock_nearby.wav,"Konnte Dockingstation nicht erreichen. Bitte Hindernisse entfernen!"
bin_in.wav,"Staubbehälter eingesetzt."
bin_out.wav,"Staubbehälter entfernt."
binout_error10.wav,"Staubbehälter ist entfernt. Bitte Filter säubern!"
bl_recovery_bootfailed.wav,"Recovery Boot fehlgeschlagen."
bl_recovery_failed.wav,"Recovery fehlgeschlagen."
bl_recovery_retry.wav,"Recovery neuer Versuch."
bl_recovery_start.wav,"Recovery Start."
bl_recovery_updatefailed.wav,"Recovery Update fehlgeschlagen."
charging.wav,"Lade."
clean_bin.wav,"Bitte den Staubbehälter säubern."
clean_finish.wav,"Reinigung abgeschlossen."
error1.wav,"Fehler 1, Versuchen Sie den orangefarbenen Kopf der Lasereinheit zu drehen um sicherzustellen, dass dieser nicht blockiert ist."
error2.wav,"Fehler 2, Reinigen Sie den Bumper und tippen Sie diesen leicht an."
error3.wav,"Fehler 3, Versuchen Sie den Staubsaugerroboter an eine andere Stelle zu bewegen."
error4.wav,"Fehler 4, Reinigen Sie den Abgrundsensor und bewegen Sie den Staubsaugerroboter an eine andere Stelle."
error5.wav,"Fehler 5, Entfernen und Reinigen Sie die Hauptbürste."
error6.wav,"Fehler 6, Entfernen und Reinigen Sie die Seitenbürsten."
error7.wav,"Fehler 7, Stellen Sie sicher, dass die Räder nicht blockiert sind und stellen Sie den Staubsaugerroboter an eine andere Stelle."
error8.wav,"Fehler 8, Stellen Sie sicher, dass keine Hindernisse um dem Staubsaugerroboter herum stehen."
error9.wav,"Fehler 9, Setzen Sie den Staubbehälter sowie Filter ein."
error10.wav,"Fehler 10, Reinigen oder Ersetzen Sie den Filter."
error11.wav,"Fehler 11, Starkes magnetisches Feld erkannt. Bewegen Sie den Staubsaugerroboter von der virtuellen Wand weg und versuchen Sie es erneut."
error12.wav,"Fehler 12, Akku ist leer. Laden Sie den Staubsaugerroboter."
error13.wav,"Fehler 13, Laden fehlgeschlagen. Stellen Sie sicher, dass die Ladekontakte sauber sind."
error14.wav,"Fehler 14, Fehlfunktion des Akkus."
error15.wav,"Fehler 15, Reinigen Sie den Wandsensor."
error16.wav,"Fehler 16, Benutzen Sie den Staubsaugerroboter auf einer flachen horizontalen Fläche."
error17.wav,"Fehler 17, Fehlfunktion der Seitenbürsten. Bitte starten Sie das System neu."
error18.wav,"Fehler 18, Fehlfunktion des Gebläses. Bitte starten Sie das System neu."
error19.wav,"Fehler 19, Die Dockingstation ist nicht am Strom angeschlossen."
error_internal.wav,"Ein interner Fehler ist aufgetreten. Starten Sie das System neu."
findme.wav,"Hey, ich bin hier."
finish.wav,"Reinigung abgeschlossen."
goto.wav,"Starte Punktfahrt."
goto_complete.wav,"Punktfahrt abgeschlossen."
goto_failed.wav,"Punktfahrt fehlgeschlagen."
home.wav,"Fahre zurück an die Dockingstation."
no_power_charging.wav,"Akkustand ist gering. Benötige mehr Zeit zum Laden."
no_power.wav,"Akkustand ist gering. Fahre zurück an die Dockingstation."
no_spot_on_dock.wav,"Platzieren Sie den Staubsaugerroboter im Zielbereich bevor Sie die Punktreinigung starten."
pause.wav,"Pausiert."
power_off_rejected.wav,"Entfernen Sie den Staubsaugerroboter aus der Dockingstation, um diesen auszuschalten."
power_off.wav,"Schalte aus."
power_resume_clean.wav,"Akku geladen. Setze Reinigung fort."
remote_complete.wav,"Verwendung der Fernsteuerung abgeschlossen."
remote.wav,"Verwende Fernsteuerung."
restart_clean.wav,"Position unbekannt. Starte neue Reinigung."
resume_clean.wav,"Setze Reinigung fort."
resume_home.wav,"Kehre zurück zur Dockingstation."
resume_zone.wav,"Setze Zonenreinigung fort."
return_no.wav,"Konnte nicht zu dem Startpunkt zurückkehren."
return_yes.wav,"Konnte Dockingstation nicht finden. Platzieren Sie den Staubsaugerroboter näher an der Dockingstation und versuchen Sie es erneut."
spot.wav,"Starte Punktreinigung."
start.wav,"Starte Reinigung."
stop_goto.wav,"Beende Punktfahrt."
stop_spot.wav,"Beende Punktreinigung."
stop_zone.wav,"Beende Zonenreinigung."
stop.wav,"Beende Reinigung."
sysupd_complete.wav,"Update erfolgreich."
sysupd_failed.wav,"Firmwareupdate fehlgeschlagen. Verwende alte Version."
sysupd_notready.wav,"Versuchen Sie bitte das Update aufzuspielen, wenn der Staubsaugerroboter mindestens zu 20 % geladen ist."
sysupd_start.wav,"Starte Firmwareupdate. Kann 5 bis 10 Minuten dauern."
sysupd_wip.wav,"Warten Sie bitte bis das Update abgeschlossen ist."
timed_clean.wav,"Starte geplante Reinigung."
wifi_reset.wav,"Setze Wlan zurück."
zone.wav,"Starte Zonenreinigung."
zone_complete.wav,"Zonenreinigung abgeschlossen."
zone_failed.wav,"Zonenreinigung fehlgeschlagen."
