back_dock_failed.wav,"Klarte ikke komme bort til laderen, vennligst fjern eventuelle hindringer og sjekk at ladepunktene er rene!"
back_dock_nearby.wav,"Klarte ikke komme bort tll laderen, vennligst fjern eventuelle hindringer!"
bin_in.wav,"Støvbeholder installert."
bin_out.wav,"Støvbeholder fjernet."
binout_error10.wav,"Støvbeholder fjernet, vennligst rengjør filteret!"
bl_recovery_bootfailed.wav,"Oppstart feilet, det vil ta omtrent 5 minutter å gjenopprette opprinnelig versjon. Vennligst vær tålmodig."
bl_recovery_failed.wav,"Gjenoppretting feilet. Vennligst prøv igjen."
bl_recovery_retry.wav,"Restarter gjenoppretting, det vil ta omtrent 5 minutter. Vennligst vær tålmodig."
bl_recovery_start.wav,"Gjenoppretter, det vil ta omtrent 5 minutter. Vennligst vær tålmodig."
bl_recovery_updatefailed.wav,"Oppdatering feilet. Det vil ta omtrent 5 minutter å gjenopprette den opprinnelige versjonen. Vennligst vær tålmodig."
charging.wav,"Lader."
clean_bin.wav,"Vennligst rengjør støvbeholderen."
clean_finish.wav,"Rengjøring fullført. Kjører tilbake til laderen."
di.wav,"Ding dong!"
ding.wav,"Ding!"
error_internal.wav,"En intern feil har oppstått. Vennligst restart systemet."
error1.wav,"Feil 1, prøv å snu på det oransje hodet på laserhodet for å sjekke at det ikke er blokkert."
error2.wav,"Feil 2, rengjør og dunk forsiktig på støtfangeren."
error3.wav,"Feil 3, prøv å flytt støvsugeren til et annet sted."
error4.wav,"Feil 4, tørk av kantsensorene og flytt støvsugeren til et annet sted."
error5.wav,"Feil 5, ta av og gjør ren hovedbørsten."
error6.wav,"Feil 6, ta av og gjør ren sidebørten."
error7.wav,"Feil 7, sjekk at hjulene ikke er blokkert, flytt støvsugeren til et annet sted og prøv igjen."
error8.wav,"Feil 8, sjekk at det ikke er noen hindringer rundt støvsugeren."
error9.wav,"Feil 9, sett inn støvbeholderen og filteret."
error10.wav,"Feil 10, sjekk at filteret har blitt tørket eller rengjør filteret."
error11.wav,"Feil 11, sterkt magnetisk felt oppdaget. Flytt støvugeren bort fra den virtuelle veggen og prøv igjen."
error12.wav,"Feil 12, lavt batteri, lad støvsugeren."
error13.wav,"Feil 13, klarte ikke å lade skikkelige. Sjekk at ladeflatene er rene."
error14.wav,"Feil 14, feil på batteriet."
error15.wav,"Feil 15, tørk ren veggsensoren."
