back_dock_nearby.wav,"Impossibile raggiungere la dock, rimuovere eventuali ostacoli!"
bin_in.wav,"Pattumiera installata."
bin_out.wav,"Pattumiera rimossa."
binout_error10.wav,"Pattumiera rimossa, per favore pulisci il filtro!"
bl_recovery_bootfailed.wav,"Boot da ripristino fallito."
bl_recovery_failed.wav,"Ripristino fallito."
bl_recovery_retry.wav,"Nuovo tentativo ripristino."
bl_recovery_start.wav,"Ripristino iniziato."
bl_recovery_updatefailed.wav,"Aggiornamento recovery fallito."
charging.wav,"Ricarica."
clean_bin.wav,"Per favore pulisci la pattumiera."
clean_finish.wav,"Pulizia finita."
error1.wav,"Errore 1, Prova a girare la testa arancione dell'unità laser per assicurarti che non sia bloccata."
error2.wav,"Errore 2, Pulire e spostare delicatamente i sensori di collisione."
error3.wav,"Errore 3, Sposta il dispositivo in un'altra posizione e ricomincia."
error4.wav,"Errore 4, Pulire i sensori di bilico, spostare il dispositivo in una nuova posizione e riprovare."
error5.wav,"Errore 5, Pulire la spazzola e i cuscinetti della spazzola principale."
error6.wav,"Errore 6, Rimuovere e pulire la spazzola laterale."
error7.wav,"Errore 7, Assicurati che le ruote non siano bloccate, sposta il dispositivo in una nuova posizione e riprova."
error8.wav,"Errore 8, Rimuovere eventuali ostacoli intorno al dispositivo."
error9.wav,"Errore 9, Installa la pattumiera e il filtro."
error10.wav,"Errore 10, Pulisci o sostituisci il filtro."
error11.wav,"Errore 11, Rilevato un forte campo magnetico. Allontana il dispositivo dal muro virtuale e riprova."
error12.wav,"Errore 12, Il livello della batteria è troppo basso, ricarica il dispositivo e riprova."
error13.wav,"Errore 13, Ricarica fallita. Assicurarsi che i contatti di ricarica siano puliti."
error14.wav,"Errore 14, Malfunzionamento della batteria."
error15.wav,"Errore 15, Pulire il sensore delle pareti."
error16.wav,"Errore 16, Posiziona il dispositivo su una superficie piana e ricomincia."
error17.wav,"Errore 17, Malfunzionamento spazzola laterale. Riavviare il sistema."
error18.wav,"Errore 18, Malfunzionamento della ventola di aspirazione. Riavviare il sistema."
error19.wav,"Errore 19, Non c'è corrente sulla base di ricarica. Controllare la connessione a un alimentatore."
error_internal.wav,"Si è verificato un errore interno. Si prega di riavviare il sistema."
findme.wav,"Hey,sono qui."
finish.wav,"Pulizia finita."
home.wav,"Torno alla dock."
no_power_charging.wav,"La batteria è scarica, richiede più tempo per caricarsi."
no_power.wav,"La batteria è scarica, torno alla dock."
no_spot_on_dock.wav,"Posizionare il dispositivo nell'area selezionata prima di iniziare la pulizia a zone."
pause.wav,"In pausa."
power_off_rejected.wav,"Rimuovere il dispositivo dalla base di ricarica per spegnerlo."
power_off.wav,"Spegnimento."
power_resume_clean.wav,"Batteria carica, riprendendo la pulizia."
remote_complete.wav,"Uso del controllo remoto finito."
remote.wav,"Usando il controllo remoto."
restart_clean.wav,"Posizione sconosciuta, avvio di una nuova pulizia."
resume_clean.wav,"Riprendo la pulizia."
resume_home.wav,"Torno alla dock."
return_no.wav,"Impossibile tornare al punto di partenza."
return_yes.wav,"Non riesco a trovare la dock. Sposta l'aspirapolvere più vicino e riprova."
spot.wav,"Inizio la pulizia di zona."
start.wav,"Inizio la pulizia."
stop_spot.wav,"Pulizia di zona finita."
stop.wav,"Pulizia finita."
sysupd_complete.wav,"Aggiornamento riuscito."
sysupd_failed.wav,"Aggiornamento firmware fallito, uso una vecchia versione."
sysupd_notready.wav,"Si prega di riprovare l'aggiornamento quando l'aspirapolvere è carico almeno al 20%."
sysupd_start.wav,"Avvio aggiornamento del firmware. Possono essere necessari da 5 a 10 minuti."
sysupd_wip.wav,"Attendere fino al completamento dell'aggiornamento."
timed_clean.wav,"Inixio pulizia programmata."
wifi_reset.wav,"Reset Wi-Fi."
